dengue_total,year,log(incidence),incidence,case,log(case),de_incidence,NINO34_lag0,NINO34_de_lag0,de_case,de_nor_case
VIRGIN ISLANDS (UK),1988,0,0,0,0,16.37397226,0.719,0.6488303,5.626266417,0.038977439
VIRGIN ISLANDS (UK),1989,0,0,0,0,-0.146589964,-1.783666667,-1.848729581,0.878330206,0.006084863
VIRGIN ISLANDS (UK),1990,1.305562777,19.20983544,3,0.602059991,2.542683251,0.043333333,-0.016622796,-0.869606004,-0.006024424
VIRGIN ISLANDS (UK),1991,0.858238767,6.215040398,1,0.301029996,-26.97267401,0.400333333,0.34548399,-7.617542214,-0.052772525
VIRGIN ISLANDS (UK),1992,1.118557971,12.13886866,2,0.477121255,-37.56940797,1.766,1.716257442,-11.36547842,-0.078737338
VIRGIN ISLANDS (UK),1993,0,0,0,0,-66.22883884,0.147333333,0.102697561,-18.11341463,-0.125485439
VIRGIN ISLANDS (UK),1994,0,0,0,0,-82.74940106,0.117666667,0.07813768,-22.86135084,-0.158378014
VIRGIN ISLANDS (UK),1995,1.715353577,50.92225869,9,1,-48.3477046,1.014,0.979577799,-18.60928705,-0.128920725
VIRGIN ISLANDS (UK),1996,0,0,0,0,-115.7905255,-0.870333333,-0.899648749,-32.35722326,-0.224163166
VIRGIN ISLANDS (UK),1997,0,0,0,0,-132.3110877,-0.501333333,-0.525541963,-37.10515947,-0.257055741
VIRGIN ISLANDS (UK),1998,0.795279571,5.241364851,1,0.301029996,-143.5902851,2.241333333,2.222231488,-40.85309568,-0.283020554
VIRGIN ISLANDS (UK),1999,0,0,0,0,-165.3522122,-1.547333333,-1.561328392,-46.60103189,-0.322840892
VIRGIN ISLANDS (UK),2000,1.202008626,14.9224035,3,0.602059991,-166.9503709,-1.663333333,-1.672221607,-48.34896811,-0.33495018
VIRGIN ISLANDS (UK),2001,2.050543706,111.3424021,23,1.380211242,-87.05093451,-0.742666667,-0.746448155,-33.09690432,-0.2292875
VIRGIN ISLANDS (UK),2002,0,0,0,0,-214.9138988,-0.184666667,-0.18334137,-60.84484053,-0.421518619
VIRGIN ISLANDS (UK),2003,0,0,0,0,-231.434461,0.884,0.890432083,-65.59277674,-0.454411194
VIRGIN ISLANDS (UK),2004,0,0,0,0,-247.9550233,0.33,0.341538868,-70.34071295,-0.48730377
VIRGIN ISLANDS (UK),2005,0.720643991,4.255862451,1,0.301029996,-260.219723,0.599666667,0.616312321,-74.08864916,-0.513268583
VIRGIN ISLANDS (UK),2006,0,0,0,0,-280.9961477,-0.821333333,-0.799580894,-79.83658537,-0.553088921
VIRGIN ISLANDS (UK),2007,1.39476731,23.81803025,6,0.84509804,-273.6986797,0.672,0.698859224,-78.58452158,-0.54441492
VIRGIN ISLANDS (UK),2008,1.766697231,57.43825388,15,1.204119983,-256.5990183,-1.626666667,-1.594700657,-74.33245779,-0.514957631
VIRGIN ISLANDS (UK),2009,2.382645613,240.3490608,65,1.819543936,-90.20877358,-0.831,-0.793927205,-29.080394,-0.20146207
VIRGIN ISLANDS (UK),2010,1.527123963,32.66076354,9,1,-314.417633,1.512666667,1.554846248,-89.82833021,-0.622309359
VIRGIN ISLANDS (UK),2011,3.526226668,3358.128889,939,2.973127854,2994.52993,-1.398,-1.350713634,835.4237336,5.78761741
VIRGIN ISLANDS (UK),2012,1.635707878,42.22230041,12,1.113943352,-337.8972206,-0.851,-0.798606848,-96.32420263,-0.667311221
VIRGIN ISLANDS (UK),2013,2.891631879,778.1693827,223,2.350248018,381.5292995,-0.421333333,-0.363833396,109.9278612,0.76155414
VIRGIN ISLANDS (UK),2014,2.916960537,824.9628939,239,2.380211242,411.8022485,-0.429666667,-0.367059944,121.179925,0.839505768
VIRGIN ISLANDS (UK),2015,2.546228872,350.7457604,103,2.017033339,-78.93544728,0.559666667,0.627380175,-19.56801126,-0.135562539
VIRGIN ISLANDS (UK),2016,2.527963271,336.2587848,100,2.004321374,-109.9429851,2.496333333,2.569153627,-27.31594747,-0.189238403
VIRGIN ISLANDS (UK),2017,2.35002996,222.8875582,67,1.832508913,-239.8347739,-0.326,-0.248072921,-65.06388368,-0.450747149
VIRGIN ISLANDS (UK),2018,2.29839744,197.7913301,60,1.785329835,-281.4515642,-0.917,-0.833966135,-76.81181989,-0.532134063
VIRGIN ISLANDS (UK),2019,2.407932265,254.8186867,78,1.897627091,-240.9447699,0.759666667,0.847807317,-63.5597561,-0.44032691
VIRGIN ISLANDS (US),1980,0,0,0,0,-98.71418825,0.436,0.324976016,-100.2512195,-1.212886267
VIRGIN ISLANDS (US),1981,2.107843865,127.1869648,127,2.10720997,31.5180131,-0.305333333,-0.411250531,29.82833021,0.360877127
VIRGIN ISLANDS (US),1982,0.476924464,1.998640924,2,0.477121255,-90.62507431,-0.065,-0.165810413,-92.09212008,-1.114173655
VIRGIN ISLANDS (US),1983,0.30027629,0.996532068,1,0.301029996,-88.58194665,2.162666667,2.06696304,-90.01257036,-1.089014288
VIRGIN ISLANDS (US),1984,1.866668951,72.56461233,73,1.86923172,-13.96862988,-0.617,-0.707596842,-14.93302064,-0.180666687
VIRGIN ISLANDS (US),1985,1.640239526,42.67566495,43,1.643452676,-40.81234075,-1.061666667,-1.147156723,-41.85347092,-0.506362918
VIRGIN ISLANDS (US),1986,1.871468567,73.38212253,74,1.875061263,-7.060646658,-0.574666667,-0.655049938,-7.773921201,-0.094052544
VIRGIN ISLANDS (US),1987,1.888249296,76.31242505,77,1.892094603,-1.085107625,1.135,1.059723515,-1.694371482,-0.020499301
VIRGIN ISLANDS (US),1988,2.5768209,376.4165148,380,2.580924976,302.0642186,0.719,0.6488303,304.3851782,3.682594628
VIRGIN ISLANDS (US),1989,2.436427826,272.1667442,275,2.440909082,200.8596845,-1.783666667,-1.848729581,202.464728,2.449513225
VIRGIN ISLANDS (US),1990,2.514650732,326.0775468,339,2.531478917,257.8157237,0.043333333,-0.016622796,269.5442777,3.261073074
VIRGIN ISLANDS (US),1991,1.779281507,59.15635406,62,1.799340549,-6.060232571,0.400333333,0.34548399,-4.376172608,-0.052944988
VIRGIN ISLANDS (US),1992,1.666577759,45.40638717,48,1.69019608,-16.76496295,1.766,1.716257442,-15.29662289,-0.185065717
VIRGIN ISLANDS (US),1993,0,0,0,0,-59.12611361,0.147333333,0.102697561,-60.21707317,-0.72853439
VIRGIN ISLANDS (US),1994,0,0,0,0,-56.0808771,0.117666667,0.07813768,-57.13752345,-0.691276553
VIRGIN ISLANDS (US),1995,0,0,0,0,-53.03564059,1.014,0.979577799,-54.05797373,-0.654018717
VIRGIN ISLANDS (US),1996,0,0,0,0,-49.99040408,-0.870333333,-0.899648749,-50.97842402,-0.61676088
VIRGIN ISLANDS (US),1997,0,0,0,0,-46.94516756,-0.501333333,-0.525541963,-47.8988743,-0.579503043
VIRGIN ISLANDS (US),1998,0,0,0,0,-43.89993105,2.241333333,2.222231488,-44.81932458,-0.542245207
VIRGIN ISLANDS (US),1999,0,0,0,0,-40.85469454,-1.547333333,-1.561328392,-41.73977486,-0.50498737
VIRGIN ISLANDS (US),2000,0,0,0,0,-37.80945803,-1.663333333,-1.672221607,-38.66022514,-0.467729533
VIRGIN ISLANDS (US),2001,0,0,0,0,-34.76422152,-0.742666667,-0.746448155,-35.58067542,-0.430471697
VIRGIN ISLANDS (US),2002,0,0,0,0,-31.71898501,-0.184666667,-0.18334137,-32.5011257,-0.39321386
